"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tests that the user created by mongos can connect with auth.","","test_user_can_connect","tests.integration.mongos","","unknown","","","test_internal_relation_kubernetes","",""
"Build and deploy one unit of MongoDB.","","test_build_and_deploy","tests.integration.mongodb.ha","","unknown","","","test_ha","",""
"","6115","test_shards_cannot_run_backup_actions","tests.integration.mongodb.backups","2026-05-18","passed","2026-05-18","","test_sharding_backups","",""
"Verifies that the charm goes into blocked status when s3 creds are incorrect.","","test_blocked_incorrect_creds","tests.integration.mongodb.backups","","unknown","","","test_backups_s3","",""
"","","test_config_server_only_integrated_with_mongos","tests.integration.mongos.ldap","","unknown","","","test_ldap","",""
"Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the mongod
    properly uses the storage that was provided. (ie. doesn't just re-sync everything from
    primary, but instead computes a diff between current storage and primary storage.)
    ","","test_storage_re_use_lxd","tests.integration.mongodb.ha","","unknown","","","test_ha","",""
"","","test_full_cluster_restart","tests.integration.mongodb.ha","","unknown","","","test_ha","",""
"Simple backup tests that verifies that writes are correctly restored.","","test_restore","tests.integration.mongodb.backups","","unknown","","","test_backups_gcs","",""
"Verify that the pre-refresh check succeeds in the happy path.","52932","test_pre_upgrade_check_success","tests.integration.mongodb.upgrades","2026-05-18","passed","2026-05-18","","test_sharding_upgrades","",""
"Build and deploy a sharded cluster.","","test_build_and_deploy","tests.integration.mongos","","unknown","","","test_internal_relation_kubernetes","",""
"Only integrate ldap endpoint, should go into blocked state.","","test_remove_ldap_goes_to_blocked","tests.integration.mongodb.ldap","","unknown","","","test_sharding_ldap","",""
"Verifies that the upgrade can run successfully.","","test_upgrade","tests.integration.mongodb.upgrades","","unknown","","","test_upgrade","",""
"Tests that mongos charm can disable TLS.","","test_mongos_tls_ca_mismatch","tests.integration.mongos","","unknown","","","test_tls","",""
"","295357","test_deploy_charms","tests.integration.mongodb.backups","2026-05-18","passed","2026-05-18","","test_sharded_backups_tls","",""
"Verifies that the application and unit are active.","","test_waits_for_config_server","tests.integration.mongos","","unknown","","","test_charm","",""
"Test password update for a secret not granted to the application.","","test_not_granted_secret_for_password_update","tests.integration.mongodb","","unknown","","","test_charm","",""
"Integrate the cluster and checks that mongos starts.","","test_mongos_starts_with_config_server","tests.integration.mongos","","unknown","","","test_charm","",""
"Build and deploy one unit of MongoDB.","259418","test_build_and_deploy","tests.integration.mongodb.tls","2026-05-18","passed","2026-05-18","","test_sharding_tls_correct_relations","",""
"With writes in the DB test creating a backup.","45449","test_create_backup","tests.integration.mongodb.backups","2026-05-18","passed","2026-05-18","","test_sharded_backups_tls","",""
"Tests that update config sets the new password in app data and mongod.","","test_update_operator_password","tests.integration.mongodb","","unknown","","","test_charm","",""
"Simple backup tests that verifies that writes are correctly restored.","339658","test_backup_restore","tests.integration.mongodb.backups","2026-05-18","passed","2026-05-18","","test_sharded_backups_tls","",""
"Tests clusters behavior when scaling down a minority and removing a primary replica.","","test_scale_down_capabilities_microk8s","tests.integration.mongodb.ha","","unknown","","","test_ha","",""
"Tests that mongodb is running as a replica set for the application unit.","","test_unit_is_running_as_replica_set[0]","tests.integration.mongodb","","unknown","","","test_charm","",""
"","","test_network_cut","tests.integration.mongodb.ha","","unknown","","","test_network_cut","",""
"Build and deploy a sharded cluster.","","test_build_and_deploy","tests.integration.mongos","","unknown","","","test_external_relation_kubernetes","",""
"Verifies that when the cluster is formed a new user is created.","338976","test_connect_to_cluster_creates_user","tests.integration.mongodb.relations","2026-05-18","passed","2026-05-18","","test_mongos","",""
"Build and deploy a sharded cluster.","","test_build_and_deploy","tests.integration.mongos","","unknown","","","test_tls","",""
"","","test_teardown","tests.integration.mongos.ldap","","unknown","","","test_ldap","",""
"Tests that sharded cluster can successfully create and list backups.","44370","test_create_and_list_backups_in_cluster","tests.integration.mongodb.backups","2026-05-18","passed","2026-05-18","","test_sharding_backups","",""
"Build and deploy 2 config servers, one shard and one mongos.","204030","test_build_and_deploy","tests.integration.mongodb.relations","2026-05-18","passed","2026-05-18","","test_sharding_relations","",""
"Verify that the config-server can safely rollback without losing writes.","292574","test_rollback_on_config_server","tests.integration.mongodb.upgrades","2026-05-18","passed","2026-05-18","","test_sharding_rollback","",""
"Build and deploy one unit of MongoDB.","449123","test_build_and_deploy","tests.integration.mongodb.upgrades","2026-05-18","passed","2026-05-18","","test_sharding_upgrades","",""
